CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
RPL7AP30	0.0639204545454545	0.0220248667850799	0.0142671854734112	0.000473036896877956	0.0205448861098705	0.00721292556260819	0.0339578454332553	0.0430327868852459	0.00418410041841004	0.00204918032786885
RPL7AP6	0.11624053030303	0.0397868561278863	0.0408869124822432	0.0021286660359508	0.0500223313979455	0.0181765724177726	0.0761124121779859	0.0778688524590164	0.0209205020920502	0.0102459016393443
RPL8	0.982007575757576	0.982948490230906	0.984250509542338	0.3009697256386	0.989280928986154	0.974321984997115	0.98711943793911	0.995901639344262	0.502092050209205	0.997950819672131
RPL9	0.991950757575758	0.990408525754885	0.984929899326787	0.337038789025544	0.992853952657436	0.980957876514714	0.992974238875878	0.977459016393443	0.439330543933054	1
RPLP0	0.977746212121212	0.944227353463588	0.942807732691001	0.0679990539262062	0.977668602054489	0.887189844200808	0.984777517564403	0.973360655737705	0.372384937238494	0.993852459016393
RPS10P7	0.0260416666666667	0.0124333925399645	0.0201964054104132	0.0043755912961211	0.0125055828494864	0.00432775533756492	0.0304449648711944	0.0512295081967213	0.00418410041841004	0.00614754098360656
RPS12	0.993607954545455	0.993960923623446	0.984250509542338	0.284176915799432	0.993747208575257	0.992210040392383	0.991803278688525	0.98155737704918	0.539748953974895	1
RPS13	0.990767045454545	0.989342806394316	0.988018034710642	0.268921475875118	0.991960696739616	0.986151182919792	0.994145199063232	0.965163934426229	0.422594142259414	1
RPS15AP24	0.0409564393939394	0.0159857904085258	0.00734976221357544	0.0010643330179754	0.00669941938365342	0.00663589151759954	0.0163934426229508	0.0122950819672131	0.00418410041841004	0.00819672131147541
RPS18	0.99905303030303	0.997868561278863	0.98357111975789	0.235927152317881	0.998213488164359	0.996826312752452	1	0.991803278688525	0.451882845188285	0.997950819672131
RPS21	0.985795454545455	0.986500888099467	0.981162374158483	0.269039735099338	0.983921393479232	0.980092325447201	0.984777517564403	0.98155737704918	0.426778242677824	1
RPS23	0.992660984848485	0.995737122557727	0.977147798159471	0.226702932828761	0.993300580616347	0.990190421234853	0.997658079625293	0.979508196721312	0.401673640167364	1
RPS2P46	0.135416666666667	0.0351687388987567	0.0221110493484034	0.000827814569536424	0.054935238945958	0.0155799192152337	0.0796252927400468	0.0594262295081967	0.00418410041841004	0.00204918032786885
RPS2P5	0.189630681818182	0.0568383658969805	0.0360694212834291	0.00461210974456008	0.0723537293434569	0.0337564916330063	0.100702576112412	0.170081967213115	0.0334728033472803	0.342213114754098
RPS2P55	0.106534090909091	0.0252220248667851	0.0197640664566735	0.000709555345316935	0.035283608753908	0.0100980957876515	0.0433255269320843	0.0122950819672131	0.00418410041841004	0.00204918032786885
RPS3AP26	0.143939393939394	0.0383658969804618	0.0295843369773331	0.00189214758751183	0.0678874497543546	0.0213502596653203	0.0737704918032787	0.00819672131147541	0.00418410041841004	0.00409836065573771
RPS3AP7	0.0265151515151515	0.0063943161634103	0.00494101661416836	0.000118259224219489	0.00714604734256364	0.00115406809001731	0.0105386416861827	0.00204918032786885	0.00418410041841004	0.00204918032786885
RPS4X	0.986979166666667	0.989698046181172	0.978383052313013	0.162488174077578	0.978561857972309	0.987016733987305	0.985948477751756	0.985655737704918	0.497907949790795	0.997950819672131
RPS4Y1	0.0913825757575758	0.100177619893428	0.208696189240936	0.112582781456954	0.302813756141134	0.171090594345066	0.371194379391101	0.360655737704918	0.100418410041841	0.00204918032786885
RPS8	0.989820075757576	0.991119005328597	0.990735593848434	0.25224692526017	0.994640464493077	0.989901904212349	0.996487119437939	0.987704918032787	0.410041841004184	1
RRAGD	0.037405303030303	0.0174067495559503	0.123278364523501	0.164616840113529	0.0080393032603841	0.00634737449509521	0.0128805620608899	0.122950819672131	0.0502092050209205	0.0327868852459016
RRM2	0.0170454545454545	0.0156305506216696	0.00376752516830338	0.0160832544938505	0.00312639571237159	0.0305828043854587	0.00585480093676815	0.5	0.0711297071129707	0.00204918032786885
RSU1	0.239346590909091	0.242628774422735	0.488110678772157	0.146759697256386	0.112550245645377	0.245527986151183	0.160421545667447	0.520491803278688	0.774058577405858	0.295081967213115
RTKN2	0.10842803030303	0.0120781527531083	0.00216169476869866	0.000591296121097446	0.00223313979455114	0.00144258511252164	0.00468384074941452	0.0204918032786885	0.00836820083682008	0.00204918032786885
RTN3	0.237452651515152	0.253996447602131	0.840713976900747	0.914735099337748	0.123269316659223	0.269763416041546	0.18384074941452	0.694672131147541	0.648535564853556	0.471311475409836
RUFY1	0.168087121212121	0.192184724689165	0.396269532456303	0.0936613055818354	0.165252344796784	0.195037507212926	0.289227166276347	0.411885245901639	0.799163179916318	0.129098360655738
RUNX2	0.155776515151515	0.152397868561279	0.0658390463837935	0.0558183538315989	0.00267976775346137	0.0553952683208309	0.00819672131147541	0.350409836065574	0.00418410041841004	0.0204918032786885
RUNX3	0.375236742424242	0.770515097690941	0.153295040454574	0.00390255439924314	0.1572130415364	0.831794575879977	0.332552693208431	0.44672131147541	0.00418410041841004	0.0840163934426229
RYR1	0.0078125	0.00994671403197158	0.00753505033660676	0.000354777672658467	0.000446627958910228	0.00288517022504328	0.0163934426229508	0.0204918032786885	0.00836820083682008	0.00204918032786885
S100A10	0.835464015151515	0.86145648312611	0.976221357544315	0.0185666982024598	0.303260384100045	0.793133294864397	0.53864168618267	0.795081967213115	0.297071129707113	0.995901639344262
S100A11	0.594223484848485	0.55595026642984	0.983015255388796	0.985335856196783	0.164359088878964	0.515868436237738	0.386416861826698	0.709016393442623	0.230125523012552	1
S100A8	0.20999053030303	0.531793960923623	0.986103390772652	0.998580889309366	0.375167485484591	0.686093479515291	0.42271662763466	0.561475409836066	0.460251046025105	1
S100P	0.0234375	0.0404973357015986	0.183744055339386	0.959791863765374	0.0160786065207682	0.0473167916907098	0.0257611241217799	0.104508196721311	0.0460251046025105	0.00204918032786885
S100PBP	0.144649621212121	0.215275310834813	0.185473411154345	0.0752128666035951	0.116123269316659	0.254472013848817	0.221311475409836	0.450819672131148	0.0209205020920502	0.0922131147540984
S1PR1	0.4140625	0.254706927175844	0.017725897103329	0.0724929044465468	0.211701652523448	0.167916907097519	0.298594847775176	0.323770491803279	0.00418410041841004	0.00409836065573771
S1PR5	0.00331439393939394	0.31651865008881	0.00160583039960472	0.000236518448438978	0.000893255917820456	0.48730525100981	0.00117096018735363	0.00204918032786885	0.00836820083682008	0.00204918032786885
SAMD3	0.18844696969697	0.654351687388988	0.00209993206102156	0.000118259224219489	0.00223313979455114	0.728216964800923	0.00936768149882904	0.172131147540984	0.00418410041841004	0.00204918032786885
SAMSN1	0.279829545454545	0.259325044404973	0.597863010314372	0.781220435193945	0.041089772219741	0.159549913444893	0.180327868852459	0.510245901639344	0.096234309623431	0.272540983606557
SAP30-DT	0.0580018939393939	0.0671403197158082	0.152677413377802	0.00839640491958373	0.0192050022331398	0.0201961915753029	0.0257611241217799	0.055327868852459	0.0125523012552301	0.0635245901639344
SATB1	0.575284090909091	0.339609236234458	0.254585881045025	0.0799432355723746	0.21482804823582	0.303519907674553	0.100702576112412	0.0368852459016393	0.0753138075313808	0.118852459016393
SCIMP	0.00520833333333333	0.047246891651865	0.462170341547773	0.00260170293282876	0.171951764180438	0.0631852279284478	0.477751756440281	0.0225409836065574	0.00836820083682008	0.280737704918033
SCPEP1	0.106534090909091	0.122557726465364	0.791180285343709	0.221381267738884	0.350602947744529	0.149163300634737	0.43559718969555	0.612704918032787	0.108786610878661	0.424180327868852
SEC11C	0.356770833333333	0.381527531083481	0.301587301587302	0.0208136234626301	0.182670835194283	0.347663012117715	0.488290398126464	0.940573770491803	0.138075313807531	0.180327868852459
SELENOM	0.308712121212121	0.137122557726465	0.0148230498425051	0.00141911069063387	0.0987047789191603	0.0577034045008656	0.245901639344262	0.221311475409836	0.0125523012552301	0.00409836065573771
SEMA3C	0.00213068181818182	0.00142095914742451	0.115496263356186	0.011352885525071	0.00133988387673068	0.00230813618003462	0.00585480093676815	0.00204918032786885	0.00836820083682008	0.0307377049180328
SERINC5	0.482244318181818	0.115452930728242	0.295163979988883	0.049314096499527	0.0437695399732023	0.04933641084824	0.0562060889929742	0.0614754098360656	0.0251046025104603	0.0963114754098361
SESN1	0.213778409090909	0.157726465364121	0.235624729788154	0.0535714285714286	0.578383206788745	0.170802077322562	0.259953161592506	0.17827868852459	0.0292887029288703	0.19672131147541
SESN3	0.369554924242424	0.0895204262877442	0.211784324624792	0.0513245033112583	0.181330951317552	0.0349105597230237	0.275175644028103	0.0901639344262295	0.0920502092050209	0.0778688524590164
SET	0.838778409090909	0.83303730017762	0.837008214440121	0.124053926206244	0.811523001339884	0.871032890940565	0.868852459016393	0.913934426229508	0.531380753138075	0.495901639344262
SETBP1	0.00260416666666667	0.0504440497335702	0.0108084738434933	0.00875118259224219	0.169718624385887	0.0796306982111945	0.324355971896956	0.497950819672131	0.00418410041841004	0.00409836065573771
SGTB	0.259943181818182	0.137122557726465	0.356247297881539	0.144749290444655	0.0477891916033944	0.0666474321984997	0.0737704918032787	0.217213114754098	0.0543933054393305	0.120901639344262
SH2D1B	0.000710227272727273	0.212078152753108	0.00617627076771046	0.000354777672658467	0.000893255917820456	0.454414310444316	0.00117096018735363	0.014344262295082	0.00418410041841004	0.00204918032786885
SH3BGRL	0.542613636363636	0.592539964476021	0.906738311407572	0.274597918637654	0.547119249665029	0.588286208886324	0.707259953161593	0.668032786885246	0.677824267782427	0.692622950819672
SH3GLB1	0.324337121212121	0.457193605683837	0.746402322277809	0.790208136234626	0.23537293434569	0.500577034045009	0.338407494145199	0.76844262295082	0.380753138075314	0.364754098360656
SH3YL1	0.35250946969697	0.157726465364121	0.0692359953060342	0.00579470198675497	0.105404198302814	0.128967109059435	0.207259953161593	0.159836065573771	0.0209205020920502	0.0430327868852459
SHISA8	0.00331439393939394	0.00106571936056838	0.000555864369093941	0.000118259224219489	0.0142920946851273	0.00230813618003462	0.161592505854801	0.00819672131147541	0.00418410041841004	0.00204918032786885
SIGLEC14	0.00213068181818182	0.00177619893428064	0.369155703786054	0.180345316934721	0.0460026797677535	0.00634737449509521	0.0725995316159251	0.00409836065573771	0.00418410041841004	0.155737704918033
SIGLEC6	0.000946969696969697	0.00142095914742451	0.00104996603051078	0.000354777672658467	0.0107190710138455	0.00230813618003462	0.14519906323185	0.0184426229508197	0.00418410041841004	0.00204918032786885
SIRPA	0.00544507575757576	0.0145648312611012	0.627756160830091	0.512417218543046	0.0133988387673068	0.0213502596653203	0.00468384074941452	0.0655737704918033	0.0627615062761506	0.30327868852459
SIRPG	0.18844696969697	0.0682060390763766	0.000617627076771046	0.000118259224219489	0.000446627958910228	0.0115406809001731	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
SKAP1	0.556818181818182	0.622735346358792	0.0040763387066889	0.00118259224219489	0.218847699866012	0.659261396422389	0.104215456674473	0.190573770491803	0.0167364016736402	0.00204918032786885
SLAMF1	0.15625	0.0532859680284192	0.00494101661416836	0.000709555345316935	0.060741402411791	0.00375072129255626	0.0796252927400468	0.311475409836066	0.00418410041841004	0.00204918032786885
SLAMF7	0.0144412878787879	0.24582593250444	0.0257550491013526	0.00354777672658467	0.00491290754801251	0.281592613964224	0.0281030444964871	0.756147540983607	0.00418410041841004	0.00204918032786885
SLC15A3	0.00733901515151515	0.0127886323268206	0.450620715212155	0.198438978240303	0.0611880303707012	0.015002885170225	0.113583138173302	0.0881147540983607	0.00836820083682008	0.229508196721311
SLC22A4	0.00236742424242424	0.0024866785079929	0.0670125378296585	0.186613055818354	0.00133988387673068	0.00259665320253895	0.00117096018735363	0.00409836065573771	0.0167364016736402	0.0327868852459016
SLC25A37	0.220170454545455	0.122557726465364	0.65913161633006	0.894749290444655	0.241625725770433	0.0934795152914022	0.350117096018735	0.424180327868852	0.184100418410042	0.254098360655738
SLC25A39	0.242660984848485	0.231261101243339	0.233586560434809	0.00461210974456008	0.138901295221081	0.219849971148298	0.244730679156909	0.653688524590164	0.117154811715481	0.198770491803279
SLC49A3	0.00260416666666667	0.01101243339254	0.116731517509728	0.0137180700094607	0.000446627958910228	0.0248124639353722	0.00117096018735363	0.0307377049180328	0.00418410041841004	0.0368852459016393
SLC4A7	0.267518939393939	0.346358792184725	0.187696868630721	0.0033112582781457	0.158552925413131	0.2533179457588	0.240046838407494	0.315573770491803	0.0292887029288703	0.0758196721311475
SLC8A1	0.00520833333333333	0.0134991119005329	0.505465999629424	0.525662251655629	0.00223313979455114	0.0187536064627813	0.00351288056206089	0.00819672131147541	0.00418410041841004	0.274590163934426
SLC9A3R1	0.377367424242424	0.560923623445826	0.322030757828423	0.389072847682119	0.0978115230013399	0.584824004616272	0.160421545667447	0.704918032786885	0.334728033472803	0.213114754098361
SLFN12L_ENSG00000205045	0.122869318181818	0.23303730017762	0.0104378975974307	0.0134815515610218	0.00446627958910228	0.27264858626659	0.0128805620608899	0.0901639344262295	0.00418410041841004	0.00204918032786885
SMAD7	0.0435606060606061	0.252575488454707	0.112469890680007	0.00886944181646168	0.0263510495757034	0.284477784189267	0.0210772833723653	0.112704918032787	0.00418410041841004	0.0327868852459016
SNHG25	0.361742424242424	0.180461811722913	0.506454202952257	0.0797067171239357	0.226440375167485	0.116849394114253	0.353629976580796	0.659836065573771	0.108786610878661	0.0245901639344262
SNHG5	0.821732954545455	0.702309058614565	0.771663269717744	0.0951986754966887	0.733809736489504	0.629832660126947	0.823185011709602	0.840163934426229	0.221757322175732	0.32172131147541
SNHG7	0.502367424242424	0.306571936056838	0.416712988697425	0.0525070955534532	0.663689146940598	0.215233698788229	0.675644028103044	0.5	0.225941422594142	0.233606557377049
SNRPD2	0.85250946969697	0.781527531083481	0.700265579643012	0.0496688741721854	0.615899955337204	0.700230813618003	0.783372365339578	0.877049180327869	0.255230125523013	0.711065573770492
SNX29	0.112689393939394	0.111190053285968	0.294114013958372	0.0305108798486282	0.371147833854399	0.109059434506636	0.262295081967213	0.444672131147541	0.0794979079497908	0.14344262295082
SOCAR	0.0215435606060606	0.0145648312611012	0.016552405657464	0.000946073793755913	0.000446627958910228	0.00144258511252164	0.00117096018735363	0.014344262295082	0.00418410041841004	0.00614754098360656
SOCS1	0.347774621212121	0.31190053285968	0.0393428447903156	0.0101702932828761	0.299240732469853	0.30467397576457	0.27751756440281	0.108606557377049	0.0334728033472803	0.0245901639344262
SOCS3	0.463541666666667	0.0856127886323268	0.425483293187573	0.251892147587512	0.0138454667262171	0.0225043277553376	0.0503512880562061	0.288934426229508	0.0376569037656904	0.155737704918033
SORBS3	0.107481060606061	0.0507992895204263	0.0612068433080106	0.000354777672658467	0.0209915140687807	0.0227928447778419	0.0257611241217799	0.0122950819672131	0.00418410041841004	0.069672131147541
SP140L	0.32907196969697	0.342806394316163	0.197208325612995	0.0134815515610218	0.522108083966056	0.303519907674553	0.444964871194379	0.387295081967213	0.0125523012552301	0.131147540983607
SPARC	0.0724431818181818	0.120426287744227	0.209190290902353	0.0520340586565752	0.0781598928092899	0.111079053664166	0.0690866510538642	0.163934426229508	0.853556485355649	0.0245901639344262
SPI1	0.0236742424242424	0.0451154529307282	0.932678648631956	0.924432355723746	0.258597588209022	0.0652048470859781	0.411007025761124	0.469262295081967	0.0502092050209205	0.915983606557377
SPINT2	0.262547348484849	0.0682060390763766	0.310481131492805	0.0929517502365184	0.267083519428316	0.0311598384304674	0.398126463700234	0.209016393442623	0.665271966527197	0.256147540983607
SPN	0.393702651515151	0.506927175843695	0.295349268111914	0.0372516556291391	0.0214381420276909	0.563473744950952	0.0117096018735363	0.577868852459016	0.0711297071129707	0.127049180327869
SRM	0.341382575757576	0.245115452930728	0.300228522018405	0.00260170293282876	0.183564091112104	0.184073860357761	0.378220140515222	0.864754098360656	0.167364016736402	0.114754098360656
SRSF5	0.933238636363636	0.956305506216696	0.892779939472547	0.580298013245033	0.939705225547119	0.967109059434507	0.947306791569087	0.883196721311475	0.267782426778243	0.618852459016393
SSPN	0.000473484848484848	0.000710479573712256	0.000617627076771046	0.000118259224219489	0.0178651183564091	0.000865551067512983	0.230679156908665	0.368852459016393	0.00418410041841004	0.00204918032786885
ST14	0.00236742424242424	0.00426287744227353	0.22759557779013	0.00863292336802271	0.0236712818222421	0.00721292556260819	0.120608899297424	0.0450819672131148	0.00836820083682008	0.102459016393443
ST3GAL1-DT	0.0326704545454545	0.0433392539964476	0.0570069791859675	0.00922421948912015	0.00178651183564091	0.018465089440277	0.0140515222482436	0.0348360655737705	0.00836820083682008	0.0102459016393443
ST8SIA6	0.0087594696969697	0.0596802841918295	0.00179111852263603	0.000236518448438978	0.000446627958910228	0.107039815349106	0.00117096018735363	0.00614754098360656	0.129707112970711	0.00204918032786885
STAB1	0.0149147727272727	0.0184724689165187	0.527700574393181	0.0098155156102176	0.0241179097811523	0.0323139065204847	0.0210772833723653	0.0471311475409836	0.0334728033472803	0.721311475409836
STAG3	0.0428503787878788	0.0337477797513321	0.00963498239762831	0.0033112582781457	0.535953550692273	0.0331794575879977	0.364168618266979	0.0573770491803279	0.00418410041841004	0.00204918032786885
STAT4	0.31155303030303	0.4	0.0040145759990118	0.0065042573320719	0.00446627958910228	0.435372186959031	0.0140515222482436	0.0676229508196721	0.00836820083682008	0.00204918032786885
STIM2	0.300899621212121	0.390763765541741	0.168056327589402	0.0342951750236518	0.335417597141581	0.395845354875938	0.387587822014052	0.565573770491803	0.0334728033472803	0.0512295081967213
STK11	0.160748106060606	0.154529307282416	0.306157741955407	0.0610217596972564	0.104510942384993	0.139065204847086	0.187353629976581	0.411885245901639	0.0836820083682008	0.127049180327869
STMN3	0.340909090909091	0.145648312611012	0.0245197949478105	0.00721381267738884	0.192050022331398	0.0450086555106751	0.2096018735363	0.120901639344262	0.00418410041841004	0.00819672131147541
STOM	0.177320075757576	0.396802841918295	0.496016305354827	0.695955534531693	0.0540419830281376	0.445181765724178	0.0585480093676815	0.229508196721311	0.841004184100418	0.219262295081967
STYK1	0.00142045454545455	0.0245115452930728	0.000741152492125255	0.000473036896877956	0.000446627958910228	0.00750144258511252	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
SUGP2	0.217566287878788	0.398579040852576	0.400654684701377	0.0549905392620624	0.208575256811076	0.448932487016734	0.299765807962529	0.569672131147541	0.0585774058577406	0.235655737704918
SULT1A1	0.09375	0.0486678507992895	0.796244827373232	0.261352885525071	0.0120589548905761	0.0427005193306405	0.0163934426229508	0.161885245901639	0.0836820083682008	0.793032786885246
SUN2	0.526988636363636	0.687744227353464	0.476375764313507	0.236754966887417	0.279589102277803	0.69532602423543	0.382903981264637	0.510245901639344	0.0502092050209205	0.209016393442623
SUSD3	0.344933712121212	0.0710479573712256	0.0441603359891298	0.0460028382213813	0.0808396605627512	0.00894402769763416	0.240046838407494	0.381147540983607	0.225941422594142	0.0102459016393443
SUZ12	0.32907196969697	0.363410301953819	0.405657464023223	0.160950804162725	0.351049575703439	0.374206578188113	0.423887587822014	0.692622950819672	0.108786610878661	0.139344262295082
SYNE1	0.397017045454545	0.76696269982238	0.189240936322648	0.773888363292337	0.189816882536847	0.847951529140219	0.269320843091335	0.625	0.0585774058577406	0.0573770491803279
SYNE2	0.660984848484849	0.815275310834814	0.0311901673769378	0.653382213812677	0.116569897275569	0.831506058857473	0.203747072599532	0.637295081967213	0.0292887029288703	0.00204918032786885
SYNGR1	0.0108901515151515	0.121492007104796	0.201964054104132	0.00473036896877956	0.0379633765073694	0.20802077322562	0.0690866510538642	0.0594262295081967	0.00418410041841004	0.0860655737704918
SYNM	0.0125473484848485	0.0191829484902309	0.00531159286023099	0.00224692526017029	0.00267976775346137	0.00346220427005193	0.00117096018735363	0.040983606557377	0.167364016736402	0.00204918032786885
SYT1	0.000473484848484848	0.000710479573712256	0.0400839972824409	0.000118259224219489	0.00223313979455114	0.000288517022504328	0.0667447306791569	0.0614754098360656	0.00418410041841004	0.0184426229508197
SYTL1	0.356770833333333	0.363410301953819	0.0938175529615218	0.133396404919584	0.158999553372041	0.446912867859204	0.416861826697892	0.309426229508197	0.0125523012552301	0.0286885245901639
SYTL3	0.193655303030303	0.599644760213144	0.0739299610894942	0.156811731315043	0.00893255917820455	0.656087709174841	0.0281030444964871	0.23155737704918	0.0167364016736402	0.0225409836065574
TAF10	0.338068181818182	0.31651865008881	0.437341733061577	0.237109744560076	0.214381420276909	0.303519907674553	0.351288056206089	0.64344262295082	0.447698744769874	0.168032786885246
TAF7	0.541193181818182	0.629840142095915	0.30696065715521	0.330179754020814	0.602054488610987	0.643392960184651	0.656908665105386	0.633196721311475	0.154811715481172	0.131147540983607
TAFA1	0.0208333333333333	0.0163410301953819	0.000370576246062627	0.000118259224219489	0.000446627958910228	0.00317368724754761	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
TALDO1	0.472537878787879	0.41563055062167	0.961274782286455	0.947847682119205	0.338990620812863	0.395845354875938	0.546838407494145	0.797131147540984	0.849372384937239	0.915983606557377
TAPT1	0.134469696969697	0.097335701598579	0.133654499413254	0.0629139072847682	0.427422956677088	0.0903058280438546	0.15807962529274	0.325819672131148	0.0711297071129707	0.0368852459016393
TBC1D27P	0.000710227272727273	0.00106571936056838	0.000864677907479464	0.000118259224219489	0.00535953550692273	0.000577034045008655	0.0843091334894614	0.135245901639344	0.00418410041841004	0.00204918032786885
TBC1D4	0.218513257575758	0.0419182948490231	0.0628744364152924	0.000827814569536424	0.00625279142474319	0.00721292556260819	0.00702576112412178	0.0245901639344262	0.0376569037656904	0.0327868852459016
TBX21	0.0288825757575758	0.317939609236234	0.00247050830708418	0.000473036896877956	0.00982581509602501	0.425851125216388	0.0491803278688525	0.0655737704918033	0.00836820083682008	0.00204918032786885
TCF25	0.598721590909091	0.729307282415631	0.800568216910629	0.364711447492904	0.52925413130862	0.76601269474899	0.654566744730679	0.860655737704918	0.251046025104602	0.729508196721312
TCF4	0.00615530303030303	0.0245115452930728	0.345006485084306	0.0145458845789972	0.523447967842787	0.0496249278707444	0.694379391100703	0.782786885245902	0.096234309623431	0.14344262295082
TCF7	0.763967803030303	0.394671403197158	0.0266814897165092	0.00946073793755913	0.0781598928092899	0.229659549913445	0.168618266978923	0.190573770491803	0.00836820083682008	0.00204918032786885
TCIRG1	0.180871212121212	0.219538188277087	0.695077512198135	0.403500473036897	0.0973648950424296	0.275533756491633	0.217798594847775	0.590163934426229	0.100418410041841	0.688524590163934
TCL1A	0.00165719696969697	0.0088809946714032	0.0027175591377926	0.000118259224219489	0.873604287628406	0.00865551067512983	0.173302107728337	0.0163934426229508	0.00418410041841004	0.00409836065573771
TCN2	0.0068655303030303	0.00746003552397869	0.49039589895621	0.00141911069063387	0.00669941938365342	0.015002885170225	0.00351288056206089	0.040983606557377	0.00418410041841004	0.399590163934426
TFDP2	0.175426136363636	0.364120781527531	0.0644185041072201	0.0333491012298959	0.109870477891916	0.484131563762262	0.163934426229508	0.319672131147541	0.0878661087866109	0.0368852459016393
TFEC	0.00473484848484848	0.00852575488454707	0.525662405039837	0.00886944181646168	0.0142920946851273	0.00778995960761685	0.181498829039813	0.0389344262295082	0.0334728033472803	0.25
TGFB1I1	0.013967803030303	0.0127886323268206	0.0163671175344327	0.00319299905392621	0.0125055828494864	0.0118291979226774	0.0140515222482436	0.0225409836065574	0.535564853556485	0.00204918032786885
TGFBI	0.00568181818181818	0.00603907637655417	0.657278735099747	0.00141911069063387	0.000446627958910228	0.0103866128101558	0.00117096018735363	0.0225409836065574	0.0209205020920502	0.512295081967213
TGFBR1	0.0795454545454545	0.200355239786856	0.1804706318325	0.165681173131504	0.0518088432335864	0.254183496826313	0.108899297423888	0.139344262295082	0.0167364016736402	0.0614754098360656
TGFBR3L	0.0113636363636364	0.0156305506216696	0.00104996603051078	0.000118259224219489	0.000446627958910228	0.00375072129255626	0.00117096018735363	0.00819672131147541	0.00418410041841004	0.00204918032786885
THBD	0.000236742424242424	0.00106571936056838	0.0749181644123278	0.0399716177861873	0.00357302367128182	0.00201961915753029	0.00117096018735363	0.0102459016393443	0.0167364016736402	0.0204918032786885
THBS1-IT1	0.000946969696969697	0.00390763765541741	0.180779445370885	0.00141911069063387	0.000446627958910228	0.00865551067512983	0.00351288056206089	0.00409836065573771	0.0209205020920502	0.00204918032786885
THEMIS	0.247395833333333	0.188632326820604	0.000432338953739732	0.000118259224219489	0.00133988387673068	0.0112521638776688	0.00234192037470726	0.00204918032786885	0.00418410041841004	0.00204918032786885
TIMP1	0.435606060606061	0.398934280639432	0.908776480760917	0.472563859981079	0.124609200535954	0.386324293133295	0.144028103044496	0.352459016393443	0.920502092050209	0.829918032786885
TIMP2	0.0210700757575758	0.030550621669627	0.787721573713792	0.64344843897824	0.0544886109870478	0.036930178880554	0.0515222482435597	0.348360655737705	0.0376569037656904	0.366803278688525
TIMP3	0.00118371212121212	0.00106571936056838	0.00172935581495893	0.000709555345316935	0.00982581509602501	0.00115406809001731	0.00117096018735363	0.00204918032786885	0.154811715481172	0.00204918032786885
TLE3	0.139204545454545	0.097335701598579	0.478228645543821	0.539498580889309	0.103171058508263	0.0608770917484132	0.320843091334895	0.55327868852459	0.0878661087866109	0.163934426229508
TLE5	0.912878787878788	0.920781527531083	0.693101105552467	0.0054399243140965	0.802143814202769	0.930178880553953	0.818501170960187	0.811475409836066	0.271966527196653	0.399590163934426
TLR10	0.00284090909090909	0.00355239786856128	0.0148230498425051	0.0700094607379376	0.127735596248325	0.00865551067512983	0.434426229508197	0.0655737704918033	0.00418410041841004	0.00204918032786885
TLR2	0.0163352272727273	0.0177619893428064	0.706750663949108	0.69441816461684	0.0125055828494864	0.0392383150605886	0.0105386416861827	0.0389344262295082	0.0376569037656904	0.415983606557377
TLR8	0.00733901515151515	0.0113676731793961	0.471187696868631	0.475875118259224	0.00312639571237159	0.0222158107328332	0.00351288056206089	0.0163934426229508	0.00418410041841004	0.125
TMC6	0.45407196969697	0.425222024866785	0.289975912544006	0.0674077578051088	0.265297007592675	0.428447778418927	0.447306791569087	0.692622950819672	0.0418410041841004	0.129098360655738
TMC8	0.432765151515151	0.420603907637655	0.16830337842011	0.0536896877956481	0.233139794551139	0.379399884593191	0.343091334894614	0.395491803278689	0.0543933054393305	0.110655737704918
TMEM123	0.807528409090909	0.501953818827709	0.728738187882157	0.176442762535478	0.550245645377401	0.356607039815349	0.411007025761124	0.588114754098361	0.242677824267782	0.311475409836066
TMEM14C	0.304214015151515	0.139253996447602	0.456982274102897	0.0235335856196783	0.189370254577937	0.0594345066358915	0.289227166276347	0.540983606557377	0.167364016736402	0.409836065573771
TMEM204	0.256628787878788	0.126110124333925	0.0054351182755852	0.0010643330179754	0.00982581509602501	0.0574148874783612	0.00702576112412178	0.00204918032786885	0.0920502092050209	0.00409836065573771
TMEM238	0.297348484848485	0.153463587921847	0.0560805385708109	0.00886944181646168	0.0759267530147387	0.0891517599538373	0.174473067915691	0.55327868852459	0.0167364016736402	0.00204918032786885
TMEM273	0.0539772727272727	0.0813499111900533	0.0297078623926873	0.0722563859981079	0.0102724430549352	0.0931909982688979	0.181498829039813	0.127049180327869	0.00836820083682008	0.00409836065573771
TMEM40	0.0146780303030303	0.027708703374778	0.0495336915570379	0.0131267738883633	0.0160786065207682	0.0204847085978073	0.0128805620608899	0.040983606557377	0.694560669456067	0.00204918032786885
TMOD2	0.0646306818181818	0.0451154529307282	0.17447964918782	0.0230605487228004	0.0482358195623046	0.0161569532602424	0.085480093676815	0.0184426229508197	0.00418410041841004	0.0758196721311475
TMSB15A	0.000236742424242424	0.00142095914742451	0.00179111852263603	0.000473036896877956	0.000893255917820456	0.00288517022504328	0.00117096018735363	0.00819672131147541	0.200836820083682	0.00204918032786885
